,District_Name,Soil_color,Nitrogen,Phosphorous,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer,Link,Humidity
723,Kolhapur,Dark Brown,100,70,60,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
724,Kolhapur,Dark Brown,105,70,60,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
725,Kolhapur,Dark Brown,110,70,60,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
726,Kolhapur,Dark Brown,115,70,60,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
727,Kolhapur,Dark Brown,120,70,60,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
728,Kolhapur,Dark Brown,100,75,40,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
729,Kolhapur,Dark Brown,105,75,40,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
730,Kolhapur,Dark Brown,110,75,40,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
731,Kolhapur,Dark Brown,115,75,40,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
732,Kolhapur,Dark Brown,120,75,40,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
733,Kolhapur,Dark Brown,100,80,45,7.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
734,Kolhapur,Dark Brown,105,80,45,7.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
735,Kolhapur,Dark Brown,110,80,45,7.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
736,Kolhapur,Dark Brown,115,80,45,7.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
737,Kolhapur,Dark Brown,120,80,45,7.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
738,Kolhapur,Dark Brown,100,60,55,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
739,Kolhapur,Dark Brown,105,60,55,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
740,Kolhapur,Dark Brown,110,60,55,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
741,Kolhapur,Dark Brown,115,60,55,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
742,Kolhapur,Dark Brown,120,60,55,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
743,Kolhapur,Dark Brown,100,65,60,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
744,Kolhapur,Dark Brown,105,65,60,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
745,Kolhapur,Dark Brown,110,65,60,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
746,Kolhapur,Dark Brown,115,65,60,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
747,Kolhapur,Dark Brown,120,65,60,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
748,Kolhapur,Dark Brown,100,70,40,6.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
749,Kolhapur,Dark Brown,105,70,40,6.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
750,Kolhapur,Dark Brown,110,70,40,6.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
751,Kolhapur,Dark Brown,115,70,40,6.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
752,Kolhapur,Dark Brown,120,70,40,6.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
753,Kolhapur,Dark Brown,100,75,45,7.0,500,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
754,Kolhapur,Dark Brown,105,75,45,7.0,500,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
755,Kolhapur,Dark Brown,110,75,45,7.0,500,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
756,Kolhapur,Dark Brown,115,75,45,7.0,500,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
757,Kolhapur,Dark Brown,120,75,45,7.0,500,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
758,Kolhapur,Dark Brown,100,80,50,7.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
759,Kolhapur,Dark Brown,105,80,50,7.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
760,Kolhapur,Dark Brown,110,80,50,7.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
761,Kolhapur,Dark Brown,115,80,50,7.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
762,Kolhapur,Dark Brown,120,80,50,7.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
763,Kolhapur,Dark Brown,100,60,60,6.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
764,Kolhapur,Dark Brown,105,60,60,6.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
765,Kolhapur,Dark Brown,110,60,60,6.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
766,Kolhapur,Dark Brown,115,60,60,6.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
767,Kolhapur,Dark Brown,120,60,60,6.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
768,Kolhapur,Dark Brown,100,65,40,6.5,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
769,Kolhapur,Dark Brown,105,65,40,6.5,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
770,Kolhapur,Dark Brown,110,65,40,6.5,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
771,Kolhapur,Dark Brown,115,65,40,6.5,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
772,Kolhapur,Dark Brown,120,65,40,6.5,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
773,Kolhapur,Dark Brown,100,70,45,7.0,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
774,Kolhapur,Dark Brown,105,70,45,7.0,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
775,Kolhapur,Dark Brown,110,70,45,7.0,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
776,Kolhapur,Dark Brown,115,70,45,7.0,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
777,Kolhapur,Dark Brown,120,70,45,7.0,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
778,Kolhapur,Dark Brown,100,75,50,7.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
779,Kolhapur,Dark Brown,105,75,50,7.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
780,Kolhapur,Dark Brown,110,75,50,7.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
781,Kolhapur,Dark Brown,115,75,50,7.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
782,Kolhapur,Dark Brown,120,75,50,7.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
783,Kolhapur,Dark Brown,100,80,55,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
784,Kolhapur,Dark Brown,105,80,55,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
785,Kolhapur,Dark Brown,110,80,55,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
786,Kolhapur,Dark Brown,115,80,55,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
787,Kolhapur,Dark Brown,120,80,55,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
788,Kolhapur,Dark Brown,100,40,40,6.0,500,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
789,Kolhapur,Dark Brown,105,40,40,6.0,500,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
790,Kolhapur,Dark Brown,110,40,40,6.0,500,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
791,Kolhapur,Dark Brown,115,40,40,6.0,500,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
792,Kolhapur,Dark Brown,120,40,40,6.0,500,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
793,Kolhapur,Dark Brown,100,45,45,6.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
794,Kolhapur,Dark Brown,105,45,45,6.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
795,Kolhapur,Dark Brown,110,45,45,6.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
796,Kolhapur,Dark Brown,115,45,45,6.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
797,Kolhapur,Dark Brown,120,45,45,6.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
798,Kolhapur,Dark Brown,100,50,50,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
799,Kolhapur,Dark Brown,105,50,50,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
800,Kolhapur,Dark Brown,110,50,50,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
801,Kolhapur,Dark Brown,115,50,50,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
802,Kolhapur,Dark Brown,120,50,50,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
803,Kolhapur,Dark Brown,100,55,55,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
804,Kolhapur,Dark Brown,105,55,55,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
805,Kolhapur,Dark Brown,110,55,55,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
806,Kolhapur,Dark Brown,115,55,55,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
807,Kolhapur,Dark Brown,120,55,55,7.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
808,Kolhapur,Dark Brown,100,60,60,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
809,Kolhapur,Dark Brown,105,60,60,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
810,Kolhapur,Dark Brown,110,60,60,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
811,Kolhapur,Dark Brown,115,60,60,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
812,Kolhapur,Dark Brown,120,60,60,6.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
813,Kolhapur,Dark Brown,100,40,45,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
814,Kolhapur,Dark Brown,105,40,45,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
815,Kolhapur,Dark Brown,110,40,45,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
816,Kolhapur,Dark Brown,115,40,45,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
817,Kolhapur,Dark Brown,120,40,45,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
818,Kolhapur,Dark Brown,100,45,50,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
819,Kolhapur,Dark Brown,105,45,50,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
820,Kolhapur,Dark Brown,110,45,50,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
821,Kolhapur,Dark Brown,115,45,50,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
822,Kolhapur,Dark Brown,120,45,50,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
823,Kolhapur,Dark Brown,100,50,55,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
824,Kolhapur,Dark Brown,105,50,55,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
825,Kolhapur,Dark Brown,110,50,55,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
826,Kolhapur,Dark Brown,115,50,55,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
827,Kolhapur,Dark Brown,120,50,55,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
828,Kolhapur,Dark Brown,100,55,60,6.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
829,Kolhapur,Dark Brown,105,55,60,6.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
830,Kolhapur,Dark Brown,110,55,60,6.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
831,Kolhapur,Dark Brown,115,55,60,6.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
832,Kolhapur,Dark Brown,120,55,60,6.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
833,Kolhapur,Dark Brown,100,60,40,6.5,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
834,Kolhapur,Dark Brown,105,60,40,6.5,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
835,Kolhapur,Dark Brown,110,60,40,6.5,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
836,Kolhapur,Dark Brown,115,60,40,6.5,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
837,Kolhapur,Dark Brown,120,60,40,6.5,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
838,Kolhapur,Dark Brown,100,40,50,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
839,Kolhapur,Dark Brown,105,40,50,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
840,Kolhapur,Dark Brown,110,40,50,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
841,Kolhapur,Dark Brown,115,40,50,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
842,Kolhapur,Dark Brown,120,40,50,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
843,Kolhapur,Dark Brown,100,45,55,7.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
844,Kolhapur,Dark Brown,105,45,55,7.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
845,Kolhapur,Dark Brown,110,45,55,7.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
846,Kolhapur,Dark Brown,115,45,55,7.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
847,Kolhapur,Dark Brown,120,45,55,7.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
848,Kolhapur,Dark Brown,100,50,60,6.0,500,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
849,Kolhapur,Dark Brown,105,50,60,6.0,500,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
850,Kolhapur,Dark Brown,110,50,60,6.0,500,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
851,Kolhapur,Dark Brown,115,50,60,6.0,500,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
852,Kolhapur,Dark Brown,120,50,60,6.0,500,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
853,Kolhapur,Dark Brown,100,55,40,6.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
854,Kolhapur,Dark Brown,105,55,40,6.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
855,Kolhapur,Dark Brown,110,55,40,6.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
856,Kolhapur,Dark Brown,115,55,40,6.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
857,Kolhapur,Dark Brown,120,55,40,6.5,600,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
858,Kolhapur,Dark Brown,100,60,45,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
859,Kolhapur,Dark Brown,105,60,45,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
860,Kolhapur,Dark Brown,110,60,45,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
861,Kolhapur,Dark Brown,115,60,45,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
862,Kolhapur,Dark Brown,120,60,45,7.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
863,Kolhapur,Dark Brown,100,40,55,7.5,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
864,Kolhapur,Dark Brown,105,40,55,7.5,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
865,Kolhapur,Dark Brown,110,40,55,7.5,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
866,Kolhapur,Dark Brown,115,40,55,7.5,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
867,Kolhapur,Dark Brown,120,40,55,7.5,800,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
868,Kolhapur,Dark Brown,100,45,60,6.0,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
869,Kolhapur,Dark Brown,105,45,60,6.0,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
870,Kolhapur,Dark Brown,110,45,60,6.0,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
871,Kolhapur,Dark Brown,115,45,60,6.0,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
872,Kolhapur,Dark Brown,120,45,60,6.0,900,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
873,Kolhapur,Dark Brown,100,50,40,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
874,Kolhapur,Dark Brown,105,50,40,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
875,Kolhapur,Dark Brown,110,50,40,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
876,Kolhapur,Dark Brown,115,50,40,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
877,Kolhapur,Dark Brown,120,50,40,6.5,1000,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
878,Kolhapur,Dark Brown,100,55,45,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
879,Kolhapur,Dark Brown,105,55,45,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
880,Kolhapur,Dark Brown,110,55,45,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
881,Kolhapur,Dark Brown,115,55,45,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
882,Kolhapur,Dark Brown,120,55,45,7.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
883,Kolhapur,Dark Brown,100,60,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
884,Kolhapur,Dark Brown,105,60,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
885,Kolhapur,Dark Brown,110,60,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
886,Kolhapur,Dark Brown,115,60,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
887,Kolhapur,Dark Brown,120,60,50,7.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
888,Kolhapur,Dark Brown,100,40,60,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
889,Kolhapur,Dark Brown,105,40,60,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
890,Kolhapur,Dark Brown,110,40,60,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
891,Kolhapur,Dark Brown,115,40,60,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
892,Kolhapur,Dark Brown,120,40,60,6.0,700,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
893,Kolhapur,Dark Brown,100,45,40,6.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
894,Kolhapur,Dark Brown,105,45,40,6.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
895,Kolhapur,Dark Brown,110,45,40,6.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
896,Kolhapur,Dark Brown,115,45,40,6.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
897,Kolhapur,Dark Brown,120,45,40,6.5,800,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
898,Kolhapur,Dark Brown,100,50,45,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
899,Kolhapur,Dark Brown,105,50,45,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
900,Kolhapur,Dark Brown,110,50,45,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
901,Kolhapur,Dark Brown,115,50,45,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
902,Kolhapur,Dark Brown,120,50,45,7.0,900,20,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
903,Kolhapur,Dark Brown,100,55,50,7.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
904,Kolhapur,Dark Brown,105,55,50,7.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
905,Kolhapur,Dark Brown,110,55,50,7.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
906,Kolhapur,Dark Brown,115,55,50,7.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
907,Kolhapur,Dark Brown,120,55,50,7.5,1000,25,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
908,Kolhapur,Dark Brown,100,60,55,6.0,500,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
909,Kolhapur,Dark Brown,105,60,55,6.0,500,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
910,Kolhapur,Dark Brown,110,60,55,6.0,500,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
911,Kolhapur,Dark Brown,115,60,55,6.0,500,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
912,Kolhapur,Dark Brown,120,60,55,6.0,500,15,Wheat,Urea,https://youtu.be/VNptnPJt5yo,71.8
913,Kolhapur,Dark Brown,60,40,40,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
914,Kolhapur,Dark Brown,65,40,40,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
915,Kolhapur,Dark Brown,70,40,40,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
916,Kolhapur,Dark Brown,75,40,40,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
917,Kolhapur,Dark Brown,80,40,40,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
918,Kolhapur,Dark Brown,85,40,40,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
919,Kolhapur,Dark Brown,90,40,40,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
920,Kolhapur,Dark Brown,95,40,40,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
921,Kolhapur,Dark Brown,100,40,40,6.0,500,15,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
922,Kolhapur,Dark Brown,60,45,45,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
923,Kolhapur,Dark Brown,65,45,45,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
924,Kolhapur,Dark Brown,70,45,45,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
925,Kolhapur,Dark Brown,75,45,45,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
926,Kolhapur,Dark Brown,80,45,45,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
927,Kolhapur,Dark Brown,85,45,45,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
928,Kolhapur,Dark Brown,90,45,45,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
929,Kolhapur,Dark Brown,95,45,45,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
930,Kolhapur,Dark Brown,100,45,45,6.5,600,20,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
931,Kolhapur,Dark Brown,60,55,55,7.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
932,Kolhapur,Dark Brown,65,55,55,7.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
933,Kolhapur,Dark Brown,70,55,55,7.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
934,Kolhapur,Dark Brown,75,55,55,7.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
935,Kolhapur,Dark Brown,80,55,55,7.0,700,25,Wheat,19:19:19 NPK,https://youtu.be/VNptnPJt5yo,71.8
